Día,Mes,Clasificacion PM10,Clasificacion PM2.5
Mon,May,PM10_BUENA,PM2.5_BUENA
Mon,May,PM10_REGULAR,PM2.5_REGULAR
Mon,May,PM10_BUENA,PM2.5_BUENA
Mon,May,PM10_BUENA,PM2.5_BUENA
Tue,May,PM10_BUENA,PM2.5_BUENA
Tue,May,PM10_BUENA,PM2.5_BUENA
Tue,May,PM10_BUENA,PM2.5_REGULAR
Tue,May,PM10_BUENA,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_BUENA,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_BUENA,PM2.5_REGULAR
Tue,May,PM10_BUENA,PM2.5_REGULAR
Tue,May,PM10_BUENA,PM2.5_REGULAR
Tue,May,PM10_BUENA,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_BUENA,PM2.5_REGULAR
Wed,May,PM10_BUENA,PM2.5_REGULAR
Wed,May,PM10_BUENA,PM2.5_REGULAR
Wed,May,PM10_BUENA,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_BUENA,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_MALA,PM2.5_MALA
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_MALA,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_BUENA,PM2.5_REGULAR
Thu,May,PM10_BUENA,PM2.5_REGULAR
Thu,May,PM10_BUENA,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_BUENA,PM2.5_REGULAR
Thu,May,PM10_BUENA,PM2.5_REGULAR
Fri,May,PM10_BUENA,PM2.5_REGULAR
Fri,May,PM10_BUENA,PM2.5_REGULAR
Fri,May,PM10_BUENA,PM2.5_REGULAR
Fri,May,PM10_BUENA,PM2.5_REGULAR
Fri,May,PM10_REGULAR,PM2.5_REGULAR
Fri,May,PM10_MALA,PM2.5_REGULAR
Fri,May,PM10_MALA,PM2.5_REGULAR
Fri,May,PM10_MALA,PM2.5_MALA
Fri,May,PM10_MALA,PM2.5_MALA
Fri,May,PM10_MALA,PM2.5_MALA
Fri,May,PM10_REGULAR,PM2.5_REGULAR
Fri,May,PM10_REGULAR,PM2.5_REGULAR
Fri,May,PM10_REGULAR,PM2.5_REGULAR
Fri,May,PM10_REGULAR,PM2.5_REGULAR
Fri,May,PM10_REGULAR,PM2.5_REGULAR
Fri,May,PM10_REGULAR,PM2.5_REGULAR
Fri,May,PM10_BUENA,PM2.5_REGULAR
Fri,May,PM10_REGULAR,PM2.5_REGULAR
Fri,May,PM10_REGULAR,PM2.5_REGULAR
Fri,May,PM10_REGULAR,PM2.5_REGULAR
Fri,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_BUENA,PM2.5_REGULAR
Sat,May,PM10_BUENA,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_MALA,PM2.5_MALA
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sun,May,PM10_REGULAR,PM2.5_REGULAR
Sun,May,PM10_REGULAR,PM2.5_REGULAR
Sun,May,PM10_REGULAR,PM2.5_REGULAR
Sun,May,PM10_REGULAR,PM2.5_REGULAR
Sun,May,PM10_REGULAR,PM2.5_REGULAR
Sun,May,PM10_REGULAR,PM2.5_REGULAR
Sun,May,PM10_REGULAR,PM2.5_REGULAR
Sun,May,PM10_REGULAR,PM2.5_REGULAR
Sun,May,PM10_REGULAR,PM2.5_REGULAR
Sun,May,PM10_REGULAR,PM2.5_REGULAR
Sun,May,PM10_BUENA,PM2.5_REGULAR
Sun,May,PM10_REGULAR,PM2.5_REGULAR
Sun,May,PM10_BUENA,PM2.5_REGULAR
Sun,May,PM10_REGULAR,PM2.5_REGULAR
Sun,May,PM10_REGULAR,PM2.5_REGULAR
Sun,May,PM10_BUENA,PM2.5_REGULAR
Sun,May,PM10_BUENA,PM2.5_REGULAR
Sun,May,PM10_REGULAR,PM2.5_REGULAR
Sun,May,PM10_REGULAR,PM2.5_REGULAR
Sun,May,PM10_REGULAR,PM2.5_REGULAR
Sun,May,PM10_REGULAR,PM2.5_REGULAR
Mon,May,PM10_BUENA,PM2.5_REGULAR
Mon,May,PM10_BUENA,PM2.5_BUENA
Mon,May,PM10_BUENA,PM2.5_BUENA
Mon,May,PM10_BUENA,PM2.5_REGULAR
Mon,May,PM10_REGULAR,PM2.5_REGULAR
Mon,May,PM10_REGULAR,PM2.5_REGULAR
Mon,May,PM10_REGULAR,PM2.5_REGULAR
Mon,May,PM10_REGULAR,PM2.5_REGULAR
Mon,May,PM10_MALA,PM2.5_REGULAR
Mon,May,PM10_MALA,PM2.5_MALA
Mon,May,PM10_MALA,PM2.5_MALA
Mon,May,PM10_MALA,PM2.5_REGULAR
Mon,May,PM10_REGULAR,PM2.5_REGULAR
Mon,May,PM10_REGULAR,PM2.5_REGULAR
Mon,May,PM10_REGULAR,PM2.5_REGULAR
Mon,May,PM10_REGULAR,PM2.5_REGULAR
Mon,May,PM10_REGULAR,PM2.5_REGULAR
Mon,May,PM10_REGULAR,PM2.5_REGULAR
Mon,May,PM10_REGULAR,PM2.5_REGULAR
Mon,May,PM10_BUENA,PM2.5_BUENA
Mon,May,PM10_REGULAR,PM2.5_REGULAR
Mon,May,PM10_BUENA,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_MALA,PM2.5_MALA
Tue,May,PM10_MALA,PM2.5_REGULAR
Tue,May,PM10_MALA,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_BUENA,PM2.5_REGULAR
Tue,May,PM10_BUENA,PM2.5_BUENA
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_BUENA,PM2.5_REGULAR
Tue,May,PM10_BUENA,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_BUENA,PM2.5_REGULAR
Wed,May,PM10_BUENA,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_BUENA,PM2.5_REGULAR
Wed,May,PM10_BUENA,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_MALA,PM2.5_REGULAR
Wed,May,PM10_MALA,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_BUENA,PM2.5_REGULAR
Wed,May,PM10_BUENA,PM2.5_REGULAR
Wed,May,PM10_BUENA,PM2.5_BUENA
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_BUENA,PM2.5_REGULAR
Wed,May,PM10_BUENA,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_BUENA,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_MALA,PM2.5_REGULAR
Thu,May,PM10_MALA,PM2.5_REGULAR
Thu,May,PM10_MALA,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_BUENA,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_BUENA
Thu,May,PM10_BUENA,PM2.5_BUENA
Thu,May,PM10_BUENA,PM2.5_REGULAR
Fri,May,PM10_REGULAR,PM2.5_REGULAR
Fri,May,PM10_BUENA,PM2.5_REGULAR
Fri,May,PM10_BUENA,PM2.5_REGULAR
Fri,May,PM10_BUENA,PM2.5_REGULAR
Fri,May,PM10_REGULAR,PM2.5_REGULAR
Fri,May,PM10_REGULAR,PM2.5_REGULAR
Fri,May,PM10_MALA,PM2.5_REGULAR
Fri,May,PM10_MALA,PM2.5_REGULAR
Fri,May,PM10_MALA,PM2.5_REGULAR
Fri,May,PM10_MALA,PM2.5_REGULAR
Fri,May,PM10_REGULAR,PM2.5_REGULAR
Fri,May,PM10_REGULAR,PM2.5_REGULAR
Fri,May,PM10_BUENA,PM2.5_REGULAR
Fri,May,PM10_BUENA,PM2.5_BUENA
Fri,May,PM10_BUENA,PM2.5_BUENA
Fri,May,PM10_BUENA,PM2.5_REGULAR
Fri,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_MALA,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_MALA,PM2.5_REGULAR
Sat,May,PM10_MALA,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_BUENA,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_BUENA,PM2.5_REGULAR
Sun,May,PM10_BUENA,PM2.5_REGULAR
Sun,May,PM10_BUENA,PM2.5_REGULAR
Sun,May,PM10_BUENA,PM2.5_REGULAR
Sun,May,PM10_BUENA,PM2.5_REGULAR
Sun,May,PM10_BUENA,PM2.5_REGULAR
Sun,May,PM10_BUENA,PM2.5_REGULAR
Sun,May,PM10_BUENA,PM2.5_REGULAR
Sun,May,PM10_REGULAR,PM2.5_REGULAR
Sun,May,PM10_REGULAR,PM2.5_REGULAR
Sun,May,PM10_REGULAR,PM2.5_REGULAR
Sun,May,PM10_REGULAR,PM2.5_REGULAR
Sun,May,PM10_REGULAR,PM2.5_REGULAR
Sun,May,PM10_REGULAR,PM2.5_REGULAR
Sun,May,PM10_REGULAR,PM2.5_REGULAR
Sun,May,PM10_BUENA,PM2.5_REGULAR
Sun,May,PM10_BUENA,PM2.5_REGULAR
Sun,May,PM10_BUENA,PM2.5_REGULAR
Sun,May,PM10_BUENA,PM2.5_REGULAR
Sun,May,PM10_BUENA,PM2.5_REGULAR
Sun,May,PM10_BUENA,PM2.5_REGULAR
Sun,May,PM10_REGULAR,PM2.5_REGULAR
Sun,May,PM10_BUENA,PM2.5_REGULAR
Sun,May,PM10_REGULAR,PM2.5_REGULAR
Mon,May,PM10_REGULAR,PM2.5_REGULAR
Mon,May,PM10_BUENA,PM2.5_REGULAR
Mon,May,PM10_BUENA,PM2.5_REGULAR
Mon,May,PM10_BUENA,PM2.5_REGULAR
Mon,May,PM10_BUENA,PM2.5_REGULAR
Mon,May,PM10_BUENA,PM2.5_REGULAR
Mon,May,PM10_BUENA,PM2.5_REGULAR
Mon,May,PM10_REGULAR,PM2.5_REGULAR
Mon,May,PM10_REGULAR,PM2.5_REGULAR
Mon,May,PM10_REGULAR,PM2.5_REGULAR
Mon,May,PM10_REGULAR,PM2.5_REGULAR
Mon,May,PM10_REGULAR,PM2.5_REGULAR
Mon,May,PM10_MALA,PM2.5_MALA
Mon,May,PM10_MALA,PM2.5_MALA
Mon,May,PM10_REGULAR,PM2.5_REGULAR
Mon,May,PM10_REGULAR,PM2.5_REGULAR
Mon,May,PM10_MALA,PM2.5_REGULAR
Mon,May,PM10_MALA,PM2.5_REGULAR
Mon,May,PM10_REGULAR,PM2.5_REGULAR
Mon,May,PM10_REGULAR,PM2.5_REGULAR
Mon,May,PM10_BUENA,PM2.5_REGULAR
Mon,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_BUENA,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_BUENA,PM2.5_REGULAR
Tue,May,PM10_BUENA,PM2.5_REGULAR
Tue,May,PM10_BUENA,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_MALA,PM2.5_REGULAR
Tue,May,PM10_MALA,PM2.5_REGULAR
Tue,May,PM10_MALA,PM2.5_MALA
Tue,May,PM10_MALA,PM2.5_MALA
Tue,May,PM10_MALA,PM2.5_MALA
Tue,May,PM10_MALA,PM2.5_MALA
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_BUENA,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_BUENA,PM2.5_REGULAR
Wed,May,PM10_BUENA,PM2.5_REGULAR
Wed,May,PM10_BUENA,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_MALA,PM2.5_MALA
Wed,May,PM10_MALA,PM2.5_MALA
Wed,May,PM10_MALA,PM2.5_MALA
Wed,May,PM10_MALA,PM2.5_MALA
Wed,May,PM10_MALA,PM2.5_MALA
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_MALA,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_MALA,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_MALA,PM2.5_REGULAR
Thu,May,PM10_MALA,PM2.5_REGULAR
Thu,May,PM10_MALA,PM2.5_REGULAR
Thu,May,PM10_MALA,PM2.5_MALA
Thu,May,PM10_MALA,PM2.5_MALA
Thu,May,PM10_MALA,PM2.5_MALA
Thu,May,PM10_MALA,PM2.5_MALA
Thu,May,PM10_MALA,PM2.5_MALA
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_BUENA,PM2.5_REGULAR
Thu,May,PM10_BUENA,PM2.5_REGULAR
Thu,May,PM10_BUENA,PM2.5_REGULAR
Fri,May,PM10_BUENA,PM2.5_REGULAR
Fri,May,PM10_REGULAR,PM2.5_REGULAR
Fri,May,PM10_REGULAR,PM2.5_REGULAR
Fri,May,PM10_REGULAR,PM2.5_REGULAR
Fri,May,PM10_REGULAR,PM2.5_REGULAR
Fri,May,PM10_REGULAR,PM2.5_REGULAR
Fri,May,PM10_REGULAR,PM2.5_REGULAR
Fri,May,PM10_MALA,PM2.5_REGULAR
Fri,May,PM10_MALA,PM2.5_MALA
Fri,May,PM10_MALA,PM2.5_MALA
Fri,May,PM10_REGULAR,PM2.5_REGULAR
Fri,May,PM10_MALA,PM2.5_REGULAR
Fri,May,PM10_MALA,PM2.5_REGULAR
Fri,May,PM10_REGULAR,PM2.5_REGULAR
Fri,May,PM10_MALA,PM2.5_REGULAR
Fri,May,PM10_REGULAR,PM2.5_REGULAR
Fri,May,PM10_REGULAR,PM2.5_REGULAR
Fri,May,PM10_REGULAR,PM2.5_REGULAR
Fri,May,PM10_BUENA,PM2.5_BUENA
Fri,May,PM10_BUENA,PM2.5_BUENA
Fri,May,PM10_REGULAR,PM2.5_REGULAR
Fri,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_BUENA,PM2.5_REGULAR
Sat,May,PM10_BUENA,PM2.5_REGULAR
Sat,May,PM10_BUENA,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_BUENA,PM2.5_REGULAR
Sat,May,PM10_BUENA,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_MALA,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_BUENA,PM2.5_REGULAR
Sat,May,PM10_BUENA,PM2.5_BUENA
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_BUENA,PM2.5_REGULAR
Sat,May,PM10_BUENA,PM2.5_BUENA
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sat,May,PM10_BUENA,PM2.5_REGULAR
Sat,May,PM10_REGULAR,PM2.5_REGULAR
Sun,May,PM10_BUENA,PM2.5_REGULAR
Sun,May,PM10_BUENA,PM2.5_REGULAR
Sun,May,PM10_BUENA,PM2.5_REGULAR
Sun,May,PM10_BUENA,PM2.5_REGULAR
Sun,May,PM10_BUENA,PM2.5_BUENA
Sun,May,PM10_BUENA,PM2.5_REGULAR
Sun,May,PM10_BUENA,PM2.5_REGULAR
Sun,May,PM10_BUENA,PM2.5_REGULAR
Sun,May,PM10_BUENA,PM2.5_REGULAR
Sun,May,PM10_REGULAR,PM2.5_REGULAR
Sun,May,PM10_REGULAR,PM2.5_REGULAR
Sun,May,PM10_REGULAR,PM2.5_REGULAR
Sun,May,PM10_BUENA,PM2.5_REGULAR
Sun,May,PM10_BUENA,PM2.5_REGULAR
Sun,May,PM10_BUENA,PM2.5_REGULAR
Sun,May,PM10_REGULAR,PM2.5_REGULAR
Sun,May,PM10_REGULAR,PM2.5_REGULAR
Sun,May,PM10_BUENA,PM2.5_REGULAR
Sun,May,PM10_BUENA,PM2.5_BUENA
Sun,May,PM10_BUENA,PM2.5_REGULAR
Sun,May,PM10_BUENA,PM2.5_BUENA
Sun,May,PM10_REGULAR,PM2.5_REGULAR
Mon,May,PM10_BUENA,PM2.5_REGULAR
Mon,May,PM10_REGULAR,PM2.5_REGULAR
Mon,May,PM10_REGULAR,PM2.5_REGULAR
Mon,May,PM10_REGULAR,PM2.5_REGULAR
Mon,May,PM10_REGULAR,PM2.5_REGULAR
Mon,May,PM10_BUENA,PM2.5_REGULAR
Mon,May,PM10_REGULAR,PM2.5_REGULAR
Mon,May,PM10_MALA,PM2.5_REGULAR
Mon,May,PM10_MALA,PM2.5_REGULAR
Mon,May,PM10_MALA,PM2.5_REGULAR
Mon,May,PM10_MALA,PM2.5_MALA
Mon,May,PM10_MALA,PM2.5_MALA
Mon,May,PM10_REGULAR,PM2.5_REGULAR
Mon,May,PM10_REGULAR,PM2.5_REGULAR
Mon,May,PM10_REGULAR,PM2.5_BUENA
Mon,May,PM10_BUENA,PM2.5_BUENA
Mon,May,PM10_REGULAR,PM2.5_REGULAR
Mon,May,PM10_BUENA,PM2.5_BUENA
Mon,May,PM10_REGULAR,PM2.5_REGULAR
Mon,May,PM10_BUENA,PM2.5_BUENA
Tue,May,PM10_BUENA,PM2.5_BUENA
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_BUENA,PM2.5_REGULAR
Tue,May,PM10_BUENA,PM2.5_REGULAR
Tue,May,PM10_BUENA,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_MALA,PM2.5_REGULAR
Tue,May,PM10_MALA,PM2.5_REGULAR
Tue,May,PM10_MALA,PM2.5_REGULAR
Tue,May,PM10_MALA,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_BUENA
Tue,May,PM10_REGULAR,PM2.5_REGULAR
Tue,May,PM10_REGULAR,PM2.5_BUENA
Tue,May,PM10_BUENA,PM2.5_BUENA
Tue,May,PM10_BUENA,PM2.5_BUENA
Tue,May,PM10_BUENA,PM2.5_BUENA
Wed,May,PM10_BUENA,PM2.5_REGULAR
Wed,May,PM10_BUENA,PM2.5_BUENA
Wed,May,PM10_BUENA,PM2.5_REGULAR
Wed,May,PM10_MALA,PM2.5_REGULAR
Wed,May,PM10_MALA,PM2.5_REGULAR
Wed,May,PM10_MALA,PM2.5_REGULAR
Wed,May,PM10_MALA,PM2.5_REGULAR
Wed,May,PM10_MALA,PM2.5_REGULAR
Wed,May,PM10_MALA,PM2.5_REGULAR
Wed,May,PM10_MALA,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_MALA,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Wed,May,PM10_REGULAR,PM2.5_BUENA
Wed,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_BUENA
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_MALA,PM2.5_REGULAR
Thu,May,PM10_MALA,PM2.5_REGULAR
Thu,May,PM10_MALA,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Thu,May,PM10_BUENA,PM2.5_BUENA
Thu,May,PM10_BUENA,PM2.5_BUENA
Thu,May,PM10_REGULAR,PM2.5_BUENA
Thu,May,PM10_REGULAR,PM2.5_BUENA
Thu,May,PM10_REGULAR,PM2.5_BUENA
Thu,May,PM10_REGULAR,PM2.5_BUENA
Thu,May,PM10_REGULAR,PM2.5_BUENA
Thu,May,PM10_BUENA,PM2.5_BUENA
Thu,May,PM10_REGULAR,PM2.5_REGULAR
Fri,Jun,PM10_REGULAR,PM2.5_REGULAR
Fri,Jun,PM10_REGULAR,PM2.5_REGULAR
Fri,Jun,PM10_REGULAR,PM2.5_REGULAR
Fri,Jun,PM10_REGULAR,PM2.5_REGULAR
Fri,Jun,PM10_REGULAR,PM2.5_REGULAR
Fri,Jun,PM10_REGULAR,PM2.5_REGULAR
Fri,Jun,PM10_MALA,PM2.5_MALA
Fri,Jun,PM10_MALA,PM2.5_MALA
Fri,Jun,PM10_MALA,PM2.5_MALA
Fri,Jun,PM10_MALA,PM2.5_REGULAR
